train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9527195656710897,0.0010748297552913416,0.9623093130105146,0.0008336453603903844,0.9515269281572171,0.0020152164778240687,0.9615889941711485,0.001584936824921441,0.70325584,0.0075268821150859,0.6979882399999999,0.008832529872148746
0.9652259109312945,0.0016247121685353159,0.9720132650110284,0.0015069076960168043,0.9630385098756082,0.002143818724638209,0.9705154242005044,0.0020122093776464424,0.74090948,0.007343281719340472,0.7332638800000001,0.007836169948744096
0.9677959294522368,0.0051461982382112635,0.9656070226279019,0.01858049620994065,0.9655892158891303,0.005581743776798719,0.9637964714066942,0.019747275327775017,0.74327668,0.008206033223037791,0.7354932000000001,0.008425784416895565
0.9832829062741006,0.002629820193204748,0.9829034073749747,0.009549752959719647,0.9817169255591844,0.003125784743932373,0.9817563213620055,0.009964865508799263,0.8170923600000001,0.006788736064275891,0.81063604,0.008079525874604273
0.9845212605564426,0.0026885715426776843,0.9834422215632641,0.00836288480939,0.9827865672653562,0.00329028834892053,0.9821491087733726,0.008864379958631633,0.8165600399999999,0.0064721754579430205,0.8099177999999999,0.007024291998486397
0.9873734601733409,0.0023839149375584983,0.9872313775858166,0.007016688808973666,0.9855658635936525,0.002737712262444826,0.9860138336199185,0.007000841515481669,0.8306439999999999,0.006125067229018787,0.82342236,0.006859477944450292
0.9883400873198696,0.0022280496384178995,0.9882318824944751,0.006659815609236751,0.9864732432164616,0.0026260033398983946,0.9869214524049427,0.0066897345144231275,0.8326323999999999,0.006075979532552758,0.8257526800000001,0.005708213147526999
0.988963259341627,0.002077697351011526,0.9889205388131461,0.0064843825264746646,0.9871450842947087,0.002398393434997362,0.9876802264111092,0.0064436383970786605,0.83654624,0.006869055517492925,0.8300752800000001,0.006263142639410343
0.989413026066712,0.0019068713246096363,0.9893857524856072,0.006259428867993562,0.9875945326074081,0.002224269419487572,0.9881495612139334,0.006195796891868821,0.8380552399999999,0.005882359888888131,0.8310772799999999,0.005812406238521187
0.9896534675296693,0.0018850008174549876,0.9896510416655754,0.006193270399866406,0.9878510591293412,0.0021325738018650024,0.9884479788348483,0.006075803241093131,0.8402394,0.006146349732971606,0.8331796799999998,0.005726556184793791
0.9897051493838375,0.0018206194747449566,0.9897170917630771,0.006103916557380814,0.9879174658949806,0.0020534145642505104,0.9885305067792138,0.005957897714779443,0.8397182000000001,0.005283886614983334,0.8326446399999999,0.005572145173126774
0.9897132175504616,0.0018045078213928304,0.9897152625991156,0.006124637803781573,0.9879262877752624,0.0020357703319067244,0.9885235279307626,0.005997905161093933,0.8400537199999999,0.005556587452888688,0.83293588,0.005392222527455626
0.9897464332398467,0.0018092739807911132,0.9897573548604787,0.00608521519092285,0.9879549628526866,0.0020178461464106573,0.9885658729471727,0.005936561912446739,0.8403898000000001,0.005389122904517952,0.8335092000000001,0.005496370722576851
