train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9527029758430882,0.0006721073668159124,0.9631027755499548,0.000549100593374335,0.9515839164466613,0.0016164922780274398,0.9624748319059481,0.0012832727327632128,0.6849847200000001,0.00550806261779948,0.6804636,0.007175922028561901
0.9613745150005759,0.0015939181038100347,0.9688960892206374,0.0011646082529552413,0.9600121130207502,0.0021499204437615766,0.9680515075693673,0.001565874880424803,0.67790604,0.008160226249216371,0.6734878400000001,0.00984987216842938
0.9685924958111285,0.0015803766963378718,0.9745877389434817,0.0012230507865134772,0.9668947453370497,0.002181445604044643,0.9734573228213788,0.001676084611797078,0.69012,0.007178292315028694,0.6859980800000001,0.007925376215272048
0.9849427658652278,0.0007769296487930944,0.9876539466703828,0.0006508746423933325,0.9836153811644222,0.0013426649782151048,0.9867079057243393,0.0010493025107298967,0.75634692,0.0071119487620201665,0.75238208,0.006634510700390795
0.9867719728113699,0.0005066400574430189,0.9891797024553614,0.0004209151282366481,0.98533310992083,0.001116912356404898,0.9881477087854352,0.0008325775513770106,0.76681472,0.0051727565457500456,0.7628218,0.0054827315527937225
0.9893435062696478,0.000412455318075808,0.9914255856591292,0.000354877144092533,0.9880573775701563,0.0009493918755306815,0.9905427108870378,0.0006868149872949796,0.7948692000000002,0.004397516508212333,0.79033616,0.005220133106961936
0.9905753565610474,0.00035869419999304107,0.9924767942208138,0.000295933054315636,0.9892522059501938,0.0008412458916208494,0.9915794638972822,0.0006041260318221627,0.8063636799999999,0.003975551812968859,0.801901,0.004661014121411772
0.9912530385952687,0.00033163438066498654,0.9930414852013159,0.00027285615587586433,0.989886233642546,0.0007656213939505677,0.9921248016895429,0.0005457969490056643,0.81485868,0.003524503559027851,0.81009876,0.004518567651634746
0.991780837595259,0.000283180517785342,0.9934840954533039,0.00023399297984079805,0.9903945032284036,0.0007174796906762124,0.9925614795400028,0.0005062224701756238,0.82252896,0.003159132216036548,0.8172057599999999,0.004283986706608695
0.9922604834095263,0.00026907788941677433,0.9938891653290014,0.000222682625017173,0.9908365649773971,0.0006979659964352005,0.9929423268713863,0.0004820526123983182,0.8281524,0.0032376623048119136,0.82299464,0.004414481993439318
0.9925219463183481,0.0002588490834418798,0.9941032746905346,0.00021257852233906382,0.9910806264435824,0.0007027269005524258,0.9931532193758376,0.00048358225748487964,0.8331408400000001,0.0031499953991077603,0.82787504,0.004007604236747933
0.9927283266616694,0.000272462315853633,0.9942707613530318,0.00022193744623300843,0.9912820289065943,0.0006925347629459543,0.9933220151860683,0.0004792580846283794,0.8359341600000001,0.0037843350980588442,0.8303790000000001,0.004453657373440371
0.9930435378688475,0.00026360459445514984,0.9945302033328676,0.00021370624273306027,0.9915518706858721,0.0007018708495177104,0.9935545981225122,0.00048438396331750824,0.8390515999999998,0.0035585559543162967,0.83337096,0.003795344764102456
0.9932834430676967,0.0002549507205482666,0.9947276809821791,0.0002099413618531463,0.9917490600404126,0.0006826693928345651,0.9937274555988777,0.00046933617498786984,0.8420254800000002,0.0031432509046526998,0.8359877599999999,0.0034647671122890783
0.9934915330587973,0.000258538634236331,0.9949020731311363,0.00021662963503646024,0.9919286103349136,0.000680939704000164,0.9938868745446531,0.0004632607193191782,0.84471452,0.003195551309179675,0.8384150000000001,0.003391767904795379
0.9936393500856167,0.00027286833963185834,0.9950267278109943,0.00023217477430505234,0.9920611255047385,0.0006880558208770051,0.9940044568708807,0.00047177565140105296,0.8465140399999999,0.0031895263031365634,0.8403598000000001,0.0034028752783491828
