train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.95269700321025,0.0008570905944504612,0.9623485107986742,0.0006390803247057942,0.9515367447989465,0.001904273010943073,0.9616534564146326,0.0015058100980926883,0.7029396,0.0073015897720975845,0.6977992,0.008713863533473544
0.9454855503260958,0.005452816991885722,0.9293534472876277,0.018880449027291732,0.9429169286695334,0.005814924455192622,0.9277083283001543,0.0191324573039045,0.74229596,0.009632727815027265,0.7340776399999999,0.010093879507424287
0.9196852103778385,0.021516271139737007,0.8460861738195676,0.04149365732926063,0.9175598073096977,0.021649624206095924,0.8449125796313521,0.041962581232630684,0.7418555600000001,0.011030568834217028,0.7339020399999999,0.00912918650255323
0.9432462976203834,0.016538448557275615,0.8923973194538166,0.03751201744462974,0.9412904319875676,0.016005629442340227,0.8909187212650231,0.03759956054094132,0.79836944,0.013366412736647026,0.7906576000000001,0.012350608535614762
0.9335342554327015,0.019788132924850724,0.8740547211121908,0.040258296009725136,0.9304880312110221,0.019468013127373188,0.8703022861055796,0.038887538219928984,0.79137636,0.014938153829386014,0.7832367599999999,0.015072953195124039
0.9439470134725869,0.016299535485258997,0.8997036111442572,0.032946079154080175,0.9412600066885957,0.01601944964595498,0.8969367065283501,0.032241854512017415,0.80771084,0.016606744922904076,0.80042524,0.016339347108816796
0.9463054394202023,0.016007680972861718,0.905687355828441,0.03040106462951494,0.943099112684975,0.016492126176652015,0.9023943536794321,0.030900047808499198,0.8095989200000001,0.011907394771048798,0.8016983999999999,0.012876097846785728
0.9517281985681463,0.012005121298932069,0.9149834657856843,0.025768854139086705,0.9487453664123184,0.012090888079608064,0.911789781542113,0.025524661683968653,0.8184905200000001,0.00988128261763624,0.81130116,0.010298920311100575
0.9547017186728322,0.012623938536473872,0.9210314852667605,0.02555774397544556,0.9516012981572237,0.012671434610117648,0.9178703654251147,0.02524656063987299,0.8228233600000001,0.010823120499671058,0.8152628799999999,0.01063684382632368
0.9576749953146304,0.011522228081900543,0.9292146350874222,0.021190500440474408,0.954469815371426,0.011958689256085666,0.9260125828328368,0.021879586077146546,0.82721524,0.010314519491590488,0.8196995199999999,0.011086249108224124
0.9599455653454833,0.01246009998487155,0.9336160507438948,0.023945183331163623,0.9569554509491107,0.012546666882583072,0.9310598986352174,0.023866493810079752,0.8297907600000001,0.010778781208578269,0.8226483599999999,0.011413670403091184
0.9604124350719041,0.013203955804207973,0.9345609516502664,0.02430789330163388,0.9572837912934825,0.013191412807344868,0.9317313101385751,0.024348602130193266,0.8338814399999999,0.009674001745213812,0.8258946,0.009976286703979586
0.9635601991205955,0.010203195306555097,0.941504625075505,0.018796490337906594,0.9602616766286854,0.01034580641123368,0.9383331275718361,0.019193941268522016,0.83540184,0.009676231558535578,0.8272155600000001,0.010383882468826393
0.9636465397485281,0.01134470221210312,0.9423457489781748,0.01959547873415001,0.9602954557598362,0.01129027280483,0.9392967809527115,0.019545627741256115,0.8362522800000001,0.011992000381987972,0.8286613599999998,0.011342101473289682
0.9652381788779231,0.011584234277235742,0.9449105142819565,0.020873390636256994,0.9619761018263575,0.011757380644435312,0.9420532104530053,0.02127493723440529,0.8391371200000001,0.00905108160749863,0.83117612,0.009328019276652475
0.9653491659356179,0.010715741836418623,0.9448247078681966,0.018680390052085057,0.9619242043956017,0.011057521359374878,0.9417045004498409,0.019294843484228295,0.84053972,0.011301700461505765,0.8324563999999998,0.01080701910056607
0.9662551696794036,0.01013372873253811,0.946382947361116,0.01832070444625631,0.9627590659927274,0.010634810837159545,0.9431376031224363,0.01899028455917007,0.84237528,0.008828868432681512,0.83452348,0.0089321580913909
0.9669663527927276,0.009060105355300115,0.9480953412783724,0.0167982071189539,0.9635606353544142,0.009425641879996146,0.9450464433878871,0.017432106582182295,0.8423451200000001,0.008812941444580238,0.8342888399999999,0.007867727344945294
0.9671748476246488,0.009524298554416753,0.9484386574708723,0.017548402153962816,0.9637609685426508,0.009685159357153183,0.945252039162156,0.01786058471643261,0.8433733999999999,0.008202182085274635,0.83516164,0.007125455330742025
0.9679950181802185,0.008802004880770617,0.9497636177870672,0.016971585534063048,0.964591034532373,0.009139246857062595,0.9466065391287729,0.01763038311376043,0.8449150799999999,0.0072933654559195135,0.8367174799999999,0.007035761741958009
0.9680797196368478,0.009007971784326595,0.949895227913162,0.017355822100407006,0.9646636378669932,0.009352424083142935,0.9467360482299253,0.017912405618431642,0.8453420800000001,0.006869894711973395,0.83693188,0.006698965211553198
0.9689303758831326,0.007859738153925225,0.9518894366019848,0.015445233035189401,0.9655491070794417,0.007957887266431036,0.9487921551119594,0.015663048965195867,0.8458131600000001,0.00615990578291584,0.8377396400000001,0.0061445644394375115
0.96892334011577,0.00821039911944131,0.9517316553963989,0.016096145250124934,0.9655008410429927,0.008446411493385415,0.948691784553901,0.01644583293369974,0.8457778399999999,0.007509465918053026,0.8374176799999999,0.007309721470589691
0.9695083925137692,0.007429742226248757,0.9530934069190451,0.015033321490098825,0.966108481268963,0.007543925660246678,0.949995459916919,0.015206414357691172,0.84635588,0.005984979935271292,0.83786756,0.005901071218550062
0.9685870593083286,0.00953090344075464,0.9509551800362456,0.018073233147556753,0.9651321267561567,0.010179441323284667,0.9478283991162827,0.019104295042268515,0.8459840799999999,0.007213043179795881,0.8375263199999999,0.007711146611081895
0.9695751586798081,0.00733428293363298,0.9529891339853634,0.014819934370468978,0.966125454685576,0.007587061192949504,0.949805497476721,0.015229994383484394,0.84696032,0.006455602749364309,0.8385501599999999,0.006540653359902198
