train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9463181671923515,0.0012224653403668094,0.9582417442924155,0.0010581614464236083,0.94534618697615,0.00216820092990336,0.9576751624120823,0.0016878323923409243,0.66238824,0.005757347474523324,0.65821532,0.006814521827509246
0.9546855162470164,0.0011470578852519394,0.9637156649062188,0.001005627784781905,0.9534832380840577,0.0018950398738548874,0.9629687968405746,0.0015208749229200936,0.6557312399999999,0.006957279521652129,0.65312016,0.007072308911126546
0.9623649964517068,0.0016576112178809897,0.9697223953240948,0.0012197589975851669,0.9610878904996031,0.0019352084614879948,0.9689020332613922,0.001508231205617571,0.66650672,0.006173797421490274,0.6633380799999999,0.0057868417702232
0.982018782411868,0.0010061199903218952,0.9852898502821067,0.0008402117281596693,0.9808828079204817,0.0014313217029833947,0.9845046481150946,0.0011570686692920227,0.7244570000000001,0.004472012576010932,0.7213812000000001,0.00504179402197273
0.9841418847839266,0.0007836174444895657,0.9870180867449497,0.000664242730732569,0.9829381960637485,0.001084441234244948,0.9861758859050838,0.000833042318127563,0.7361353199999999,0.004812523867743411,0.7327868,0.004789003169762989
0.9873455544623098,0.0005772485162775728,0.9897489880822354,0.00047081065674494564,0.9862415913867859,0.0010020672945637462,0.9889880555289712,0.0007581015281816818,0.77192216,0.005259529809251006,0.76869268,0.0056926249672361135
0.9887267897998328,0.000537116455087348,0.9909326436010624,0.0004398644281096035,0.9875718245244649,0.0009930298289010273,0.9901520582826141,0.0007469133656795394,0.78390412,0.004952996461294912,0.78003892,0.006220120628540903
0.9894234207700324,0.000476872960988411,0.9915127021700453,0.00040360907353109655,0.9882323342291375,0.0009256959775080445,0.990708077572709,0.0007012647921586735,0.7915371600000001,0.004208653178203216,0.78768112,0.005480271915297629
0.9899405093679856,0.0004875536245930765,0.99195193570993,0.00041156564247345255,0.9887479970243576,0.0009054383591560076,0.9911632235280976,0.0006760999247536696,0.799191,0.004220739887744797,0.7953530799999998,0.004003881745706286
0.9903217778103292,0.00047667358442954056,0.9922721679583991,0.0004028505509984846,0.9891150037299817,0.0009402858231302375,0.9914798082244777,0.0007013403938275703,0.8027394,0.004593524485621028,0.79917544,0.0037990192637574146
0.9904785528536074,0.000473002266337584,0.9924049069718842,0.00039678807157655596,0.9892718768317518,0.0009309373318290667,0.9916159516537381,0.0006909314948065592,0.80550928,0.0050043948406975295,0.80177788,0.0040394036225165865
0.9905076325667572,0.0004544879281316941,0.9924301946259945,0.0003807599268757375,0.9893032649647874,0.0009362739920529383,0.9916448831017219,0.0006941196818559705,0.8059014400000001,0.004840789589147627,0.8022505600000001,0.0038007179645956402
0.9905625509094782,0.00047726932827444636,0.9924778459718787,0.0004048308381238942,0.9893558860469405,0.0009880156832618283,0.9916907165478587,0.0007413954609316535,0.8063235999999999,0.004787618297232982,0.8026765200000001,0.004051810144811821
