train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9528791808180376,0.0015111314210654355,0.9621366206959627,0.0013039024167589778,0.9514172146589882,0.0020789223736451643,0.9612702424681835,0.001638103561425464,0.7006336799999999,0.008439293945443545,0.69456056,0.009770151065689828
0.9663414152592487,0.0013374751312739783,0.9722503553049119,0.001141760755886458,0.9646144182777399,0.001710194592823408,0.9711230057373607,0.0013684806134715176,0.7088573999999999,0.005637975913393035,0.7036076399999999,0.006993252541586055
0.9728389729750626,0.0011711001811605306,0.9775727023880204,0.0008797488809816771,0.9709696651421743,0.0013049495057033582,0.9763283472325055,0.0009518614316052878,0.71795968,0.005002571416541699,0.7128764400000001,0.005109234385541536
0.9880144689993046,0.0005831693826349524,0.9900939682925722,0.0005035729955239401,0.986376144314709,0.0009593345563597189,0.9889774737035456,0.0007588333255067086,0.78028936,0.00501712848454173,0.7743194,0.004883059925907118
0.9895283680746257,0.0004942750185156939,0.991337236588092,0.00042914189396987606,0.987837342080004,0.000894352506707688,0.9901826176926641,0.000709067647333685,0.7911420799999999,0.004096249493573355,0.7852776800000001,0.004751877588659024
0.9917369603888357,0.00033648659840582163,0.9932741093649085,0.0002863142087983746,0.99019185917099,0.0008073141069801279,0.99226012172225,0.0005723214358118419,0.8207500800000002,0.00354295091605853,0.8150220400000001,0.004313329632476509
0.9927650821403176,0.00034801516657997493,0.9941544415253236,0.00029561725252371263,0.991168595070826,0.0007968999618515013,0.9931307443409978,0.0005605861530985573,0.8317317599999999,0.0037510283206608824,0.8255477600000001,0.004618903768471484
0.9932401317300679,0.0002839998340389961,0.9945551611842562,0.0002443793499800077,0.9915869771691952,0.0007261898815760551,0.9935090368576648,0.0005030116695018445,0.83847516,0.0033553495279031683,0.83226292,0.0046416530238267495
0.9936569631133326,0.00026471466290094696,0.9949029243143418,0.00022267837034082991,0.9919286543198512,0.0006635859991625464,0.9938136328868762,0.0004487466318837817,0.84457268,0.0028148410501483002,0.83799576,0.0047541120161813605
0.9939952103556783,0.00024577001034078864,0.9951826572770982,0.00021038406752084217,0.9922192142969591,0.0006671421043258685,0.9940721495481047,0.00044807867904171384,0.8490776800000002,0.002828195448974487,0.84308072,0.004329375026675323
0.9941663335013569,0.00025113429055534646,0.995324027445733,0.00021417091393146167,0.9923720938091029,0.0006330876050729775,0.9942054790045881,0.0004172679297143176,0.8529645599999999,0.0037105361454107927,0.8470542799999999,0.00476403655334424
0.9943037383132096,0.00025154378608312824,0.9954377711743854,0.0002188822276993712,0.9924946668717535,0.0006109244855346805,0.9943118754388172,0.00040392577160147696,0.8555331199999999,0.004122605810115746,0.8493552,0.0048900342902683264
0.9945465081634084,0.00027065503378860637,0.995641097512706,0.00023366887961699702,0.9927184608779648,0.0006239422143020897,0.9945075072618269,0.0004138077174210352,0.8578568,0.004339426893035525,0.85134668,0.0052152397890797
0.9947324684003293,0.00028473873170054476,0.9957992219329289,0.0002446239839285912,0.9928837126425247,0.0006259304466462563,0.9946557373897577,0.0004182741478176041,0.8600156,0.0046896141760277045,0.8533133199999999,0.005405968477303565
0.9948366163192499,0.00027155904448952,0.9958853883531475,0.0002334812933732132,0.9929655910220266,0.0005956033997321376,0.9947325126829427,0.00038430985570452004,0.86175912,0.004130223754907228,0.8550360400000001,0.0051081637051292724
0.9949263025848829,0.00029188436181196663,0.9959611091359073,0.00025186281936877703,0.9930491059107633,0.0005813288285897472,0.9948075365049879,0.00038135171887891195,0.86291644,0.0042736282110637566,0.8559902000000001,0.005185408597208136
0.9949693835626969,0.0003051859156461813,0.9959952440545841,0.0002637989603915519,0.9930942614846269,0.0005703941696739782,0.9948439022539733,0.00037067105390065194,0.86359368,0.004348586719567641,0.8565366400000001,0.005196951874935915
0.99500625094338,0.000317771942487115,0.9960241142016837,0.0002726936321362832,0.9931210172846417,0.0005572353326629234,0.9948664079533842,0.00036353677384179617,0.8639949600000001,0.0042675244859754526,0.8570288800000001,0.005038270245391763
0.9950391423638564,0.00033237365372879816,0.9960524533400119,0.00028434791322444784,0.9931469946079006,0.0005636650338134759,0.9948903270844751,0.00037091740022114037,0.86437392,0.004450121651550664,0.8574506800000001,0.0052948720227782645
0.9950511101113944,0.00033223113722573506,0.9960625533895059,0.00028458638066191093,0.9931538144353058,0.0005700324946233806,0.9948975702687939,0.0003761639979930614,0.86446688,0.004407021818144313,0.8575068399999999,0.005269680701370814
0.9950609583387974,0.0003356216396058347,0.9960703813635715,0.0002872062735751863,0.9931603108952912,0.0005759394120439673,0.9949030225297645,0.0003812257307376521,0.86473384,0.004406985669865514,0.85778496,0.005346336192047783
0.9950600144337792,0.00033438740477843853,0.9960694110666458,0.00028600312838489804,0.9931610011707481,0.000576426611653032,0.9949032280825718,0.0003814348694687531,0.86473892,0.004405902122562415,0.85778496,0.005346336192047783
0.9950599901323101,0.00033435641286160483,0.9960693610687023,0.00028594313579352186,0.9931607977860152,0.0005762810425343473,0.9949030268781089,0.0003812301285885785,0.86475572,0.004403318698618122,0.85780896,0.005354397127445815
