train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9532553849827721,0.0011418925875352024,0.9629208305050794,0.0009044188750377724,0.9520573639504007,0.001926284960086825,0.962184773473377,0.0015781129779848114,0.70070312,0.006204306757857795,0.6955328800000001,0.007951938597952067
0.9524994236130039,0.005458532183246068,0.9393134948934064,0.018744881725882536,0.9504116748240198,0.006404660951974906,0.9380571371598332,0.019217198885014088,0.74550196,0.008374688600682417,0.7382536799999998,0.009797211283707216
0.9375090080395079,0.010147237401793482,0.8853305454998815,0.026959241269333103,0.9354307845856795,0.010720333622297165,0.8840644247944144,0.028039622926032647,0.74410092,0.006688795059919234,0.7371469599999999,0.007267692929561612
0.9603340935308773,0.010066108340991059,0.9283847169765471,0.02875910455382917,0.9583006327484263,0.01023640777991604,0.9270250794017408,0.0289474838593008,0.8102103599999999,0.008564305332623305,0.8036374000000001,0.008193771395395405
0.9593258435245349,0.011071795583596366,0.9277988906414751,0.028284631163697237,0.9573403872799447,0.011453539073576428,0.9265193709050473,0.028930233511337007,0.8075412,0.012659645457910738,0.80132092,0.013037667073276573
0.9668198413486335,0.007098838274896723,0.9439518938569791,0.01725238279790704,0.9645371549384434,0.007347378687839619,0.9419977357133091,0.017611604127290677,0.82371836,0.008351677315988687,0.8160788400000001,0.01009672042469237
0.9682298507536241,0.00817995355552361,0.9462918907082342,0.019168744856857985,0.9657333283408882,0.008473585137946426,0.9443407781572272,0.01942696353980965,0.8266615199999999,0.00917796918765802,0.8191241199999999,0.009958346390119189
0.9712573268182929,0.01048606264093907,0.9544929426877035,0.018817729818926977,0.9688918306918671,0.010336289555703102,0.9526734190178364,0.018467085098926295,0.83051868,0.013495751603286124,0.82325092,0.014667473189121576
0.9734450423324664,0.007872670333721672,0.957026176077037,0.018732924856553344,0.9709237976894431,0.007969587721022488,0.9551590554504865,0.018385536513557905,0.83595364,0.006376065739184313,0.82809764,0.007762461552265497
0.9750661221522341,0.007738969860224049,0.961026084233273,0.017441326047284298,0.9726089309740495,0.007755706218607665,0.9591555478021716,0.017216465831345996,0.84013712,0.006438547527633854,0.8325390800000001,0.008030295505994772
