train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std,train-irr_score-mean,train-irr_score-std,test-irr_score-mean,test-irr_score-std
0.9524980003100962,0.0006034055805365275,0.9628047668927923,0.0005172820895223941,0.9514085229077015,0.0016467655352614403,0.9622118055104112,0.0013172873718450711,0.6877357999999998,0.005063097676324251,0.68270348,0.007126821014281205
0.9634333120047366,0.0009270842878465257,0.9705516720525316,0.0009329110822579613,0.9616364392449417,0.0018283089166274587,0.9693686228015004,0.0014708240211227408,0.70372136,0.005797770687979993,0.69792192,0.007441976812218644
0.9694531432103826,0.0008908722463888982,0.9751299063833488,0.0007403536448761248,0.9673285699156889,0.0015525306168370718,0.973697805535441,0.0012180460508731308,0.7147023999999998,0.00743769728881191,0.70767512,0.00782385694818099
0.9856893488781985,0.0006739980662134353,0.9883472643651225,0.000579481267025911,0.9841189944894757,0.0011784122141499634,0.9872183465824564,0.0008704479177834204,0.8002989599999999,0.005440100848182879,0.79405492,0.006940691861306055
0.9875639004381581,0.0005538088649105878,0.9897471780889094,0.0005333004884186783,0.9858543787645675,0.001012707392867519,0.988507149010734,0.0008419297223023408,0.80496992,0.005081689458595435,0.7989290800000001,0.006324058898650461
0.9897523038943369,0.00035006526667489846,0.9917112002841995,0.0003188177619556898,0.9881521263456335,0.0007714235490627764,0.9906011864085715,0.0005662118250321843,0.8229907600000002,0.0026334899928422053,0.8164777999999999,0.0051990260164765404
0.9907092198541387,0.00040879113803637257,0.9925163553948463,0.00037285981974158723,0.9890897048116336,0.0007789034293842616,0.9914082957370353,0.0005692793381345339,0.82874612,0.0037468752135079186,0.8220519999999999,0.005472555125350495
0.9913313023967149,0.0003735679528485915,0.993047395443139,0.00033072354539156334,0.9896640307079586,0.0007351355854437832,0.9919110620137904,0.0005318967755126038,0.8343375999999999,0.0035702404512861566,0.8271193600000001,0.004985761982926976
0.9918353649970484,0.00037629889639949056,0.9934618088233304,0.00032835629898442123,0.9901647667668718,0.0006812283968718868,0.9923351573351235,0.00048308045654191,0.8381670800000001,0.0037897755914565656,0.83075832,0.004899386081704522
0.9922934484008203,0.00035334549458881443,0.9938462647593973,0.0003075698715841039,0.9906020500527477,0.0006699588672886459,0.9927128211728881,0.00047157805688158387,0.8424804400000001,0.003340571940012653,0.8353215600000001,0.005069135627145906
0.9925077283595583,0.00035866284566682193,0.994023164750272,0.00030644479385267913,0.9908235249932773,0.000676594336956808,0.9929005766535268,0.00048451081819543557,0.84485544,0.0037327768010423598,0.8379049600000001,0.005084448929667809
0.9926387532283601,0.00038974695769096235,0.9941316538890742,0.0003263116989140213,0.9909460319627699,0.0006956906380447665,0.9930051736845149,0.0005016593636866772,0.8460694399999998,0.004430940117672546,0.8391548400000001,0.005826769998412505
0.9928456378693462,0.0004099804819359811,0.9943023343977773,0.0003442504680721109,0.9911479607455692,0.0007603486763513537,0.9931773571649372,0.0005554880677144431,0.8482919200000001,0.004179648616044177,0.8412416799999999,0.005491201097902008
0.9929641148759881,0.0004336322324573245,0.9944003111323618,0.00036096426902909747,0.9912393768790725,0.000766092639615085,0.9932575888065994,0.0005675645159717727,0.8492288400000001,0.00453369319367775,0.84204572,0.005552380502235068
0.993019834244962,0.00047213549548841575,0.9944486412738023,0.0003925402510889965,0.9912931382999018,0.0007688937307481522,0.993306713914156,0.0005719064727308079,0.8503829999999999,0.005072754581093002,0.8431738,0.006035831117584397
0.9930413636320747,0.0004845354067210273,0.9944657935004371,0.00040182803049814515,0.9913093116673841,0.000770743613011327,0.9933209628395332,0.0005749761214765797,0.8504317200000001,0.005034269746606749,0.84314728,0.006116466787419037
0.9930580093128644,0.0005055048688876588,0.9944793221948949,0.0004188537839911488,0.9913204919024322,0.0007893713309094796,0.9933312611231122,0.0005939376308778615,0.8506275200000001,0.005206288383253469,0.8433861200000001,0.006448763213640278
0.9930710157994627,0.0005099402504929855,0.9944903332998978,0.000421590411892688,0.9913352162380523,0.0007984744312648865,0.9933448491092574,0.0006030780351624637,0.850838,0.00529843493118487,0.8436039200000001,0.006500669152756512
0.993082970035655,0.0005118200165483548,0.9945011019326345,0.0004229012697552253,0.9913460926988786,0.000807812163579834,0.9933548701395688,0.0006106402455830118,0.85096728,0.0053404564937465804,0.843686,0.006575697596453173
0.9930879887545276,0.0005151341212083358,0.9945049177763867,0.00042547351491055283,0.9913503879173652,0.0008073172795908443,0.9933588097129261,0.000610591244728674,0.8510589200000002,0.005402817531029527,0.84377588,0.006705545259380479
